source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	assay name	technology type	comment[cleavage agent details]	comment[data file]	comment[fraction identifier]	comment[fragment mass tolerance]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[technical replicate]	comment[tool metadata]	comment[proteomics data acquisition method]	comment[sdrf version]	comment[sdrf template]
HeLa_LDC_protein_Ips	Homo sapiens	cervix	271	HeLa	not applicable	Cancer	run271	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_07.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	271	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	272	HeLa	not applicable	Cancer	run272	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_08.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	272	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	272	HeLa	not applicable	Cancer	run272	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_08.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	272	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	273	HeLa	not applicable	Cancer	run273	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_09.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	273	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	273	HeLa	not applicable	Cancer	run273	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_09.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	273	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	274	HeLa	not applicable	Cancer	run274	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_10.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	274	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	274	HeLa	not applicable	Cancer	run274	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DGCR8_10.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	274	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	275	HeLa	not applicable	Cancer	run275	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_01.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	275	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	275	HeLa	not applicable	Cancer	run275	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_01.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	275	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	276	HeLa	not applicable	Cancer	run276	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_02.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	276	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	276	HeLa	not applicable	Cancer	run276	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_02.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	276	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	277	HeLa	not applicable	Cancer	run277	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_03.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	277	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	277	HeLa	not applicable	Cancer	run277	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_03.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	277	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	278	HeLa	not applicable	Cancer	run278	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_04.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	278	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	278	HeLa	not applicable	Cancer	run278	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_04.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	278	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	279	HeLa	not applicable	Cancer	run279	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_05.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	279	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	279	HeLa	not applicable	Cancer	run279	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_05.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	279	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	280	HeLa	not applicable	Cancer	run280	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_06.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	280	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	280	HeLa	not applicable	Cancer	run280	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_06.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	280	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	281	HeLa	not applicable	Cancer	run281	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_07.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	281	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	281	HeLa	not applicable	Cancer	run281	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_07.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	281	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	282	HeLa	not applicable	Cancer	run282	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_08.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	282	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	282	HeLa	not applicable	Cancer	run282	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_08.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	282	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	283	HeLa	not applicable	Cancer	run283	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_09.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	283	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	283	HeLa	not applicable	Cancer	run283	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_09.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	283	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	284	HeLa	not applicable	Cancer	run284	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_10.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	284	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_protein_Ips	Homo sapiens	cervix	284	HeLa	not applicable	Cancer	run284	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_DROSHA_10.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	284	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	285	HeLa	not applicable	Cancer	run285	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_01.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	285	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	285	HeLa	not applicable	Cancer	run285	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_01.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	285	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	286	HeLa	not applicable	Cancer	run286	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_02.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	286	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	286	HeLa	not applicable	Cancer	run286	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_02.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	286	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	287	HeLa	not applicable	Cancer	run287	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_03.raw	WCE	20ppm	Q Exactive	SILAC light	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl; AC=34; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl; AC=36; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl; AC=37; MT=Variable; PP=Anywhere; TA=K		20ppm	287	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
HeLa_LDC_input	Homo sapiens	cervix	287	HeLa	not applicable	Cancer	run287	proteomic profiling by mass spectrometry	Trypsin	F131118_VS_hmSILAC_IP_INPUT_03.raw	WCE	20ppm	Q Exactive	SILAC heavy	NT=Carbamidomethyl; AC=4; MT=Fixed; PP=Anywhere; TA=C	NT=Oxidation; AC=35; MT=Variable; PP=Anywhere; TA=M	NT=Methyl:2H(3)13C(1); AC=329; MT=Variable; PP=Anywhere; TA=K,R	NT=Dimethyl:2H(6)13C(2); AC=330; MT=Variable; PP=Anywhere; TA=K,R	NT=Trimethyl:13C(3)2H(9); AC=1414; MT=Variable; PP=Anywhere; TA=K	NT=Label:13C(4); AC=1266; MT=Fixed; PP=Anywhere; TA=M	20ppm	287	lesSDRF v0.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	v1.1.0	NT=ms-proteomics;VV=v1.1.0
