source name	characteristics[organism]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[sample type]	characteristics[biological replicate]	characteristics[genotype]	characteristics[depletion]	characteristics[sample description]	assay name	technology type	sample name	comment[platform]	comment[data file]	comment[derived data file]	comment[derived data file]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[lc batch]	comment[well]	comment[gel stain]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dvl2 construct]	factor value[treatment]	factor value[bioid sample group]
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 17 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A145LC3_A7_MMW3060A145LC3-40-129442	proteomic profiling by mass spectrometry	MMW3060_P2_49	LC-MS/MS	MMW3060A145LC3_A7_MMW3060A145LC3-40-129442.raw	MMW3060A145LC3_A7_F097360.mgf	MMW3060A145LC3_A7_F097360.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	17	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 18 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A146LC3_B7_MMW3060A146LC3-40-129443	proteomic profiling by mass spectrometry	MMW3060_P2_50	LC-MS/MS	MMW3060A146LC3_B7_MMW3060A146LC3-40-129443.raw	MMW3060A146LC3_B7_F097362.mgf	MMW3060A146LC3_B7_F097362.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	18	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 19 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A147LC3_C7_MMW3060A147LC3-40-129444	proteomic profiling by mass spectrometry	MMW3060_P2_51	LC-MS/MS	MMW3060A147LC3_C7_MMW3060A147LC3-40-129444.raw	MMW3060A147LC3_C7_F097364.mgf	MMW3060A147LC3_C7_F097364.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	19	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 20 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A148LC3_D7_MMW3060A148LC3-40-129445	proteomic profiling by mass spectrometry	MMW3060_P2_52	LC-MS/MS	MMW3060A148LC3_D7_MMW3060A148LC3-40-129445.raw	MMW3060A148LC3_D7_F097366.mgf	MMW3060A148LC3_D7_F097366.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	20	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 21 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A149LC3_E7_MMW3060A149LC3-40-129446	proteomic profiling by mass spectrometry	MMW3060_P2_53	LC-MS/MS	MMW3060A149LC3_E7_MMW3060A149LC3-40-129446.raw	MMW3060A149LC3_E7_F097368.mgf	MMW3060A149LC3_E7_F097368.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	21	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 22 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A150LC3_F7_MMW3060A150LC3-40-129447	proteomic profiling by mass spectrometry	MMW3060_P2_54	LC-MS/MS	MMW3060A150LC3_F7_MMW3060A150LC3-40-129447.raw	MMW3060A150LC3_F7_F097370.mgf	MMW3060A150LC3_F7_F097370.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	22	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 23 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A151LC3_G7_MMW3060A151LC3-40-129448	proteomic profiling by mass spectrometry	MMW3060_P2_55	LC-MS/MS	MMW3060A151LC3_G7_MMW3060A151LC3-40-129448.raw	MMW3060A151LC3_G7_F097372.mgf	MMW3060A151LC3_G7_F097372.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	23	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 24 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A152LC3_H7_MMW3060A152LC3-40-129449	proteomic profiling by mass spectrometry	MMW3060_P2_56	LC-MS/MS	MMW3060A152LC3_H7_MMW3060A152LC3-40-129449.raw	MMW3060A152LC3_H7_F097374.mgf	MMW3060A152LC3_H7_F097374.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	24	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H7	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 25 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A153LC3_A8_MMW3060A153LC3-40-129450	proteomic profiling by mass spectrometry	MMW3060_P2_57	LC-MS/MS	MMW3060A153LC3_A8_MMW3060A153LC3-40-129450.raw	MMW3060A153LC3_A8_F097376.mgf	MMW3060A153LC3_A8_F097376.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	25	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 26 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A154LC3_B8_MMW3060A154LC3-40-129451	proteomic profiling by mass spectrometry	MMW3060_P2_58	LC-MS/MS	MMW3060A154LC3_B8_MMW3060A154LC3-40-129451.raw	MMW3060A154LC3_B8_F097378.mgf	MMW3060A154LC3_B8_F097378.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	26	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 27 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A155LC3_C8_MMW3060A155LC3-40-129452	proteomic profiling by mass spectrometry	MMW3060_P2_59	LC-MS/MS	MMW3060A155LC3_C8_MMW3060A155LC3-40-129452.raw	MMW3060A155LC3_C8_F097380.mgf	MMW3060A155LC3_C8_F097380.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	27	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 28 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A156LC3_D8_MMW3060A156LC3-40-129453	proteomic profiling by mass spectrometry	MMW3060_P2_60	LC-MS/MS	MMW3060A156LC3_D8_MMW3060A156LC3-40-129453.raw	MMW3060A156LC3_D8_F097382.mgf	MMW3060A156LC3_D8_F097382.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	28	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 29 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A157LC3_E8_MMW3060A157LC3-40-129454	proteomic profiling by mass spectrometry	MMW3060_P2_61	LC-MS/MS	MMW3060A157LC3_E8_MMW3060A157LC3-40-129454.raw	MMW3060A157LC3_E8_F097384.mgf	MMW3060A157LC3_E8_F097384.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	29	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 30 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A158LC3_F8_MMW3060A158LC3-40-129455	proteomic profiling by mass spectrometry	MMW3060_P2_62	LC-MS/MS	MMW3060A158LC3_F8_MMW3060A158LC3-40-129455.raw	MMW3060A158LC3_F8_F097385.mgf	MMW3060A158LC3_F8_F097385.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	30	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 31 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A159LC3_G8_MMW3060A159LC3-40-129456	proteomic profiling by mass spectrometry	MMW3060_P2_63	LC-MS/MS	MMW3060A159LC3_G8_MMW3060A159LC3-40-129456.raw	MMW3060A159LC3_G8_F097388.mgf	MMW3060A159LC3_G8_F097388.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	31	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_2	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 32 from DVL2 ΔPDZ-BirA*, Wnt3a treated, Biosample 2, Plate 2	MMW3060A160LC3_H8_MMW3060A160LC3-40-129457	proteomic profiling by mass spectrometry	MMW3060_P2_64	LC-MS/MS	MMW3060A160LC3_H8_MMW3060A160LC3-40-129457.raw	MMW3060A160LC3_H8_F097390.mgf	MMW3060A160LC3_H8_F097390.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	32	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H8	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt3a treated	Biosample 2
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 1 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A161LC3_A9_MMW3060A161LC3-40-129458	proteomic profiling by mass spectrometry	MMW3060_P2_65	LC-MS/MS	MMW3060A161LC3_A9_MMW3060A161LC3-40-129458.raw	MMW3060A161LC3_A9_F097391.mgf	MMW3060A161LC3_A9_F097391.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	1	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 2 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A162LC3_B9_MMW3060A162LC3-40-129459	proteomic profiling by mass spectrometry	MMW3060_P2_66	LC-MS/MS	MMW3060A162LC3_B9_MMW3060A162LC3-40-129459.raw	MMW3060A162LC3_B9_F097393.mgf	MMW3060A162LC3_B9_F097393.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	2	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	B9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 3 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A163LC3_C9_MMW3060A163LC3-40-129460	proteomic profiling by mass spectrometry	MMW3060_P2_67	LC-MS/MS	MMW3060A163LC3_C9_MMW3060A163LC3-40-129460.raw	MMW3060A163LC3_C9_F097395.mgf	MMW3060A163LC3_C9_F097395.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	3	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	C9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 4 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A164LC3_D9_MMW3060A164LC3-40-129461	proteomic profiling by mass spectrometry	MMW3060_P2_68	LC-MS/MS	MMW3060A164LC3_D9_MMW3060A164LC3-40-129461.raw	MMW3060A164LC3_D9_F097398.mgf	MMW3060A164LC3_D9_F097398.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	4	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	D9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 5 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A165LC3_E9_MMW3060A165LC3-40-129462	proteomic profiling by mass spectrometry	MMW3060_P2_69	LC-MS/MS	MMW3060A165LC3_E9_MMW3060A165LC3-40-129462.raw	MMW3060A165LC3_E9_F097400.mgf	MMW3060A165LC3_E9_F097400.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	5	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	E9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 6 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A166LC3_F9_MMW3060A166LC3-40-129463	proteomic profiling by mass spectrometry	MMW3060_P2_70	LC-MS/MS	MMW3060A166LC3_F9_MMW3060A166LC3-40-129463.raw	MMW3060A166LC3_F9_F097401.mgf	MMW3060A166LC3_F9_F097401.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	6	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	F9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 7 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A167LC3_G9_MMW3060A167LC3-40-129464	proteomic profiling by mass spectrometry	MMW3060_P2_71	LC-MS/MS	MMW3060A167LC3_G9_MMW3060A167LC3-40-129464.raw	MMW3060A167LC3_G9_F097403.mgf	MMW3060A167LC3_G9_F097403.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	7	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	G9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 8 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A168LC3_H9_MMW3060A168LC3-40-129465	proteomic profiling by mass spectrometry	MMW3060_P2_72	LC-MS/MS	MMW3060A168LC3_H9_MMW3060A168LC3-40-129465.raw	MMW3060A168LC3_H9_F097405.mgf	MMW3060A168LC3_H9_F097405.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	8	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	H9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
MMW3060P2_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 WT-BirA*	no depletion	BioID streptavidin-enriched gel fraction 9 from DVL2 WT-BirA*, Wnt5a treated, Biosample 3, Plate 2	MMW3060A169LC3_A10_MMW3060A169LC3-40-129466	proteomic profiling by mass spectrometry	MMW3060_P2_73	LC-MS/MS	MMW3060A169LC3_A10_MMW3060A169LC3-40-129466.raw	MMW3060A169LC3_A10_F097406.mgf	MMW3060A169LC3_A10_F097406.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	9	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 2	not available	A10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 WT-BirA*	Wnt5a treated	Biosample 3
